product_id,supplier_name,origin_location,destination,quantity,dispatch_date,expected_date,actual_date,carrier_type,status,planned_transit_days,actual_transit_days,delay_days,is_delayed_target
PROD-194851,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,4147,7/10/2025 9:49,7/16/2025 9:49,7/22/2025 9:49,Air Cargo,Delayed,6,12,6,1
PROD-71262,Osaka Freight Corp,Osaka Port,Bengaluru Hub,3702,7/6/2025 4:13,7/20/2025 4:13,7/19/2025 4:13,Sea Freight,Delivered,14,13,-1,0
PROD-246629,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,2642,2/12/2026 18:20,2/24/2026 18:20,2/23/2026 18:20,Air Cargo,Delivered,12,11,-1,0
PROD-987335,Tokyo Logistics Co,Tokyo Port,Chennai Port,3890,11/5/2025 14:59,11/17/2025 14:59,11/25/2025 14:59,Express Road,Delayed,12,20,8,1
PROD-258175,Nagoya Auto Parts,Yokohama Port,Chennai Port,3996,5/2/2026 7:38,5/15/2026 7:38,5/13/2026 7:38,Express Road,Delivered,13,11,-2,0
PROD-41672,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,420,1/8/2026 14:15,1/15/2026 14:15,1/14/2026 14:15,Sea Freight,Delivered,7,6,-1,0
PROD-439589,Kyoto Tech Components,Osaka Port,Chennai Port,2417,1/23/2026 8:56,2/4/2026 8:56,2/2/2026 8:56,Air Cargo,Delivered,12,10,-2,0
PROD-592683,Osaka Freight Corp,Tokyo Port,Chennai Port,874,2/6/2026 5:57,2/17/2026 5:57,2/15/2026 5:57,Express Road,Delivered,11,9,-2,0
PROD-980110,Kyoto Tech Components,Osaka Port,Bengaluru Hub,4873,12/19/2025 2:10,1/3/2026 2:10,1/2/2026 2:10,Express Road,Delivered,15,14,-1,0
PROD-702258,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,2636,9/14/2025 9:23,9/21/2025 9:23,9/20/2025 9:23,Express Road,Delivered,7,6,-1,0
PROD-250280,Tokyo Logistics Co,Nagoya Airport,Chennai Port,249,2/27/2026 17:33,3/10/2026 17:33,3/9/2026 17:33,Air Cargo,Delivered,11,10,-1,0
PROD-137235,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,1226,9/16/2025 3:54,9/25/2025 3:54,10/1/2025 3:54,Sea Freight,Delayed,9,15,6,1
PROD-314569,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,4992,2/11/2026 11:27,2/17/2026 11:27,2/17/2026 11:27,Air Cargo,Delivered,6,6,0,0
PROD-974146,Tokyo Logistics Co,Nagoya Airport,Chennai Port,2045,11/25/2025 3:30,12/2/2025 3:30,12/7/2025 3:30,Air Cargo,Delayed,7,12,5,1
PROD-76066,Kyoto Tech Components,Yokohama Port,Chennai Port,3942,3/12/2026 18:15,3/26/2026 18:15,3/24/2026 18:15,Sea Freight,Delivered,14,12,-2,0
PROD-651332,Nagoya Auto Parts,Osaka Port,Chennai Port,4219,6/14/2025 13:14,6/24/2025 13:14,6/22/2025 13:14,Express Road,Delivered,10,8,-2,0
PROD-104837,Kyoto Tech Components,Osaka Port,Bengaluru Hub,4036,6/10/2026 19:48,6/21/2026 19:48,6/21/2026 19:48,Air Cargo,Delivered,11,11,0,0
PROD-223508,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,1413,7/7/2025 21:46,7/20/2025 21:46,7/18/2025 21:46,Air Cargo,Delivered,13,11,-2,0
PROD-138890,Tokyo Logistics Co,Yokohama Port,Chennai Port,2963,12/12/2025 22:03,12/24/2025 22:03,12/24/2025 22:03,Sea Freight,Delivered,12,12,0,0
PROD-923653,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,330,5/18/2026 0:18,5/29/2026 0:18,6/6/2026 0:18,Air Cargo,Delayed,11,19,8,1
PROD-256150,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,2450,7/6/2025 6:35,7/12/2025 6:35,7/10/2025 6:35,Air Cargo,Delivered,6,4,-2,0
PROD-165409,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,2196,10/24/2025 2:46,10/31/2025 2:46,10/30/2025 2:46,Sea Freight,Delivered,7,6,-1,0
PROD-569605,Nagoya Auto Parts,Tokyo Port,Chennai Port,2046,11/18/2025 4:36,11/25/2025 4:36,11/23/2025 4:36,Air Cargo,Delivered,7,5,-2,0
PROD-641390,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,4194,2/23/2026 2:39,3/1/2026 2:39,3/10/2026 2:39,Express Road,Delayed,6,15,9,1
PROD-846305,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,2990,6/5/2026 11:48,6/18/2026 11:48,6/24/2026 11:48,Sea Freight,Delayed,13,19,6,1
PROD-8203,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,3298,2/5/2026 0:11,2/19/2026 0:11,2/17/2026 0:11,Air Cargo,Delivered,14,12,-2,0
PROD-581542,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,2924,2/10/2026 1:55,2/15/2026 1:55,2/14/2026 1:55,Sea Freight,Delivered,5,4,-1,0
PROD-695613,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,2986,9/28/2025 11:52,10/13/2025 11:52,10/11/2025 11:52,Express Road,Delivered,15,13,-2,0
PROD-920782,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,1204,7/18/2025 23:36,7/28/2025 23:36,7/28/2025 23:36,Sea Freight,Delivered,10,10,0,0
PROD-121035,Kyoto Tech Components,Tokyo Port,Chennai Port,2640,7/30/2025 4:45,8/11/2025 4:45,,Express Road,In-Transit,12,-1,0,0
PROD-778480,Tokyo Logistics Co,Yokohama Port,Chennai Port,3024,5/2/2026 2:35,5/13/2026 2:35,5/11/2026 2:35,Sea Freight,Delivered,11,9,-2,0
PROD-285577,Nagoya Auto Parts,Nagoya Airport,Chennai Port,3267,12/30/2025 5:00,1/14/2026 5:00,1/14/2026 5:00,Air Cargo,Delivered,15,15,0,0
PROD-220861,Osaka Freight Corp,Tokyo Port,Chennai Port,746,9/22/2025 1:23,9/29/2025 1:23,9/28/2025 1:23,Air Cargo,Delivered,7,6,-1,0
PROD-213487,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,2786,2/28/2026 6:00,3/14/2026 6:00,3/14/2026 6:00,Express Road,Delivered,14,14,0,0
PROD-894343,Kyoto Tech Components,Nagoya Airport,Chennai Port,3762,2/17/2026 6:01,2/26/2026 6:01,2/24/2026 6:01,Sea Freight,Delivered,9,7,-2,0
PROD-512262,Tokyo Logistics Co,Tokyo Port,Chennai Port,3076,9/15/2025 13:36,9/25/2025 13:36,9/24/2025 13:36,Express Road,Delivered,10,9,-1,0
PROD-952273,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,650,9/10/2025 20:51,9/25/2025 20:51,9/28/2025 20:51,Sea Freight,Delayed,15,18,3,1
PROD-96781,Tokyo Logistics Co,Yokohama Port,Chennai Port,3138,4/16/2026 4:19,5/1/2026 4:19,4/30/2026 4:19,Air Cargo,Delivered,15,14,-1,0
PROD-869634,Osaka Freight Corp,Nagoya Airport,Chennai Port,2383,1/28/2026 19:34,2/9/2026 19:34,2/7/2026 19:34,Sea Freight,Delivered,12,10,-2,0
PROD-3717,Nagoya Auto Parts,Tokyo Port,Chennai Port,2232,9/20/2025 4:54,9/26/2025 4:54,10/1/2025 4:54,Express Road,Delayed,6,11,5,1
PROD-137174,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,1211,10/10/2025 23:27,10/22/2025 23:27,10/20/2025 23:27,Sea Freight,Delivered,12,10,-2,0
PROD-274680,Osaka Freight Corp,Osaka Port,Bengaluru Hub,4605,1/29/2026 20:22,2/10/2026 20:22,2/20/2026 20:22,Express Road,Delayed,12,22,10,1
PROD-463298,Kyoto Tech Components,Osaka Port,Bengaluru Hub,1094,8/9/2025 3:58,8/18/2025 3:58,8/18/2025 3:58,Sea Freight,Delivered,9,9,0,0
PROD-448462,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,806,12/29/2025 15:29,1/5/2026 15:29,,Sea Freight,In-Transit,7,-1,0,0
PROD-117308,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,1126,1/2/2026 0:21,1/11/2026 0:21,1/9/2026 0:21,Air Cargo,Delivered,9,7,-2,0
PROD-926004,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,1157,7/8/2025 15:09,7/23/2025 15:09,8/2/2025 15:09,Air Cargo,Delayed,15,25,10,1
PROD-156294,Kyoto Tech Components,Osaka Port,Bengaluru Hub,1426,2/18/2026 12:54,3/3/2026 12:54,3/3/2026 12:54,Air Cargo,Delivered,13,13,0,0
PROD-875136,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,4612,12/27/2025 10:06,1/4/2026 10:06,1/2/2026 10:06,Air Cargo,Delivered,8,6,-2,0
PROD-579364,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,2865,10/24/2025 0:02,10/31/2025 0:02,10/29/2025 0:02,Express Road,Delivered,7,5,-2,0
PROD-133636,Osaka Freight Corp,Yokohama Port,Chennai Port,348,8/4/2025 5:44,8/9/2025 5:44,8/9/2025 5:44,Air Cargo,Delivered,5,5,0,0
PROD-382364,Nagoya Auto Parts,Yokohama Port,Chennai Port,2536,6/26/2025 10:15,7/11/2025 10:15,7/9/2025 10:15,Air Cargo,Delivered,15,13,-2,0
PROD-834794,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,2886,5/5/2026 11:50,5/11/2026 11:50,5/11/2026 11:50,Express Road,Delivered,6,6,0,0
PROD-41832,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,3135,6/1/2026 5:37,6/8/2026 5:37,6/6/2026 5:37,Express Road,Delivered,7,5,-2,0
PROD-220281,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,1254,5/5/2026 11:20,5/18/2026 11:20,5/24/2026 11:20,Sea Freight,Delayed,13,19,6,1
PROD-699330,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,2782,2/15/2026 6:25,2/20/2026 6:25,2/19/2026 6:25,Express Road,Delivered,5,4,-1,0
PROD-818011,Nagoya Auto Parts,Nagoya Airport,Chennai Port,4174,7/18/2025 16:39,7/28/2025 16:39,8/2/2025 16:39,Sea Freight,Delayed,10,15,5,1
PROD-917202,Kyoto Tech Components,Yokohama Port,Chennai Port,498,1/1/2026 15:23,1/7/2026 15:23,1/5/2026 15:23,Sea Freight,Delivered,6,4,-2,0
PROD-650810,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,3630,11/6/2025 13:47,11/15/2025 13:47,11/13/2025 13:47,Sea Freight,Delivered,9,7,-2,0
PROD-970733,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,3069,3/11/2026 21:19,3/20/2026 21:19,3/19/2026 21:19,Express Road,Delivered,9,8,-1,0
PROD-906604,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,892,5/16/2026 18:42,5/25/2026 18:42,6/4/2026 18:42,Air Cargo,Delayed,9,19,10,1
PROD-838742,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,4270,8/9/2025 12:02,8/19/2025 12:02,8/18/2025 12:02,Air Cargo,Delivered,10,9,-1,0
PROD-924231,Osaka Freight Corp,Nagoya Airport,Chennai Port,1320,4/3/2026 6:37,4/16/2026 6:37,4/19/2026 6:37,Express Road,Delayed,13,16,3,1
PROD-188073,Osaka Freight Corp,Osaka Port,Chennai Port,4711,11/8/2025 17:39,11/21/2025 17:39,11/29/2025 17:39,Air Cargo,Delayed,13,21,8,1
PROD-348321,Tokyo Logistics Co,Nagoya Airport,Chennai Port,318,3/7/2026 4:08,3/19/2026 4:08,3/18/2026 4:08,Express Road,Delivered,12,11,-1,0
PROD-431712,Kyoto Tech Components,Tokyo Port,Chennai Port,1496,3/23/2026 21:48,4/4/2026 21:48,4/2/2026 21:48,Express Road,Delivered,12,10,-2,0
PROD-906036,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,1662,3/31/2026 3:47,4/15/2026 3:47,4/14/2026 3:47,Sea Freight,Delivered,15,14,-1,0
PROD-260222,Kyoto Tech Components,Nagoya Airport,Chennai Port,610,3/6/2026 14:55,3/18/2026 14:55,3/18/2026 14:55,Express Road,Delivered,12,12,0,0
PROD-825622,Nagoya Auto Parts,Nagoya Airport,Chennai Port,1518,9/16/2025 14:20,9/23/2025 14:20,9/21/2025 14:20,Air Cargo,Delivered,7,5,-2,0
PROD-401124,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,2119,2/22/2026 6:49,3/7/2026 6:49,3/6/2026 6:49,Air Cargo,Delivered,13,12,-1,0
PROD-900300,Kyoto Tech Components,Nagoya Airport,Chennai Port,4030,4/25/2026 16:47,5/8/2026 16:47,5/7/2026 16:47,Air Cargo,Delivered,13,12,-1,0
PROD-209267,Tokyo Logistics Co,Nagoya Airport,Chennai Port,2927,11/30/2025 1:32,12/13/2025 1:32,12/11/2025 1:32,Sea Freight,Delivered,13,11,-2,0
PROD-482662,Nagoya Auto Parts,Osaka Port,Chennai Port,1852,4/5/2026 9:35,4/14/2026 9:35,4/18/2026 9:35,Sea Freight,Delayed,9,13,4,1
PROD-860394,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,2086,10/16/2025 20:36,10/29/2025 20:36,10/27/2025 20:36,Sea Freight,Delivered,13,11,-2,0
PROD-238651,Tokyo Logistics Co,Tokyo Port,Chennai Port,2805,3/28/2026 15:23,4/12/2026 15:23,4/12/2026 15:23,Express Road,Delivered,15,15,0,0
PROD-692094,Kyoto Tech Components,Nagoya Airport,Chennai Port,4011,8/31/2025 13:40,9/12/2025 13:40,,Express Road,In-Transit,12,-1,0,0
PROD-344207,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,4483,8/20/2025 16:31,8/28/2025 16:31,8/27/2025 16:31,Express Road,Delivered,8,7,-1,0
PROD-72792,Kyoto Tech Components,Tokyo Port,Chennai Port,4158,9/20/2025 21:45,9/25/2025 21:45,9/25/2025 21:45,Sea Freight,Delivered,5,5,0,0
PROD-292683,Tokyo Logistics Co,Osaka Port,Chennai Port,3822,5/30/2026 7:06,6/8/2026 7:06,6/8/2026 7:06,Express Road,Delivered,9,9,0,0
PROD-534150,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,1022,10/17/2025 9:39,10/30/2025 9:39,10/30/2025 9:39,Air Cargo,Delivered,13,13,0,0
PROD-884642,Kyoto Tech Components,Tokyo Port,Chennai Port,2516,11/4/2025 3:04,11/11/2025 3:04,11/9/2025 3:04,Express Road,Delivered,7,5,-2,0
PROD-984861,Nagoya Auto Parts,Nagoya Airport,Chennai Port,810,12/23/2025 23:55,1/7/2026 23:55,1/7/2026 23:55,Air Cargo,Delivered,15,15,0,0
PROD-919641,Kyoto Tech Components,Tokyo Port,Chennai Port,3242,6/21/2025 5:31,7/6/2025 5:31,7/11/2025 5:31,Sea Freight,Delayed,15,20,5,1
PROD-187241,Tokyo Logistics Co,Osaka Port,Chennai Port,2035,5/31/2026 13:53,6/12/2026 13:53,6/11/2026 13:53,Sea Freight,Delivered,12,11,-1,0
PROD-278361,Osaka Freight Corp,Tokyo Port,Chennai Port,3110,1/9/2026 4:53,1/24/2026 4:53,1/31/2026 4:53,Express Road,Delayed,15,22,7,1
PROD-625550,Nagoya Auto Parts,Osaka Port,Chennai Port,4599,6/25/2025 2:56,7/3/2025 2:56,7/3/2025 2:56,Air Cargo,Delivered,8,8,0,0
PROD-763934,Tokyo Logistics Co,Nagoya Airport,Chennai Port,739,11/16/2025 20:52,11/29/2025 20:52,11/29/2025 20:52,Express Road,Delivered,13,13,0,0
PROD-457592,Kyoto Tech Components,Yokohama Port,Chennai Port,4362,3/25/2026 9:13,3/31/2026 9:13,4/6/2026 9:13,Air Cargo,Delayed,6,12,6,1
PROD-536265,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,3814,1/18/2026 13:28,1/24/2026 13:28,1/22/2026 13:28,Sea Freight,Delivered,6,4,-2,0
PROD-943199,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,3343,7/23/2025 9:18,8/5/2025 9:18,8/3/2025 9:18,Air Cargo,Delivered,13,11,-2,0
PROD-267095,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,4533,1/7/2026 17:49,1/12/2026 17:49,1/10/2026 17:49,Sea Freight,Delivered,5,3,-2,0
PROD-457239,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,3543,6/27/2025 8:40,7/3/2025 8:40,,Air Cargo,In-Transit,6,-1,0,0
PROD-970535,Kyoto Tech Components,Osaka Port,Bengaluru Hub,1562,6/11/2025 18:24,6/22/2025 18:24,6/21/2025 18:24,Express Road,Delivered,11,10,-1,0
PROD-720221,Tokyo Logistics Co,Tokyo Port,Chennai Port,3892,4/1/2026 17:16,4/12/2026 17:16,4/10/2026 17:16,Express Road,Delivered,11,9,-2,0
PROD-777991,Kyoto Tech Components,Nagoya Airport,Chennai Port,1370,2/28/2026 21:56,3/13/2026 21:56,3/12/2026 21:56,Air Cargo,Delivered,13,12,-1,0
PROD-206606,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,2071,3/7/2026 8:17,3/15/2026 8:17,3/13/2026 8:17,Sea Freight,Delivered,8,6,-2,0
PROD-73372,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,3395,10/22/2025 4:16,10/28/2025 4:16,10/31/2025 4:16,Air Cargo,Delayed,6,9,3,1
PROD-965498,Osaka Freight Corp,Yokohama Port,Chennai Port,4830,5/23/2026 17:11,5/31/2026 17:11,5/31/2026 17:11,Express Road,Delivered,8,8,0,0
PROD-329164,Kyoto Tech Components,Yokohama Port,Chennai Port,2561,10/9/2025 18:02,10/24/2025 18:02,10/24/2025 18:02,Air Cargo,Delivered,15,15,0,0
PROD-130679,Kyoto Tech Components,Nagoya Airport,Chennai Port,484,2/8/2026 10:41,2/13/2026 10:41,2/11/2026 10:41,Air Cargo,Delivered,5,3,-2,0
PROD-314910,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,2556,3/1/2026 0:46,3/16/2026 0:46,3/14/2026 0:46,Air Cargo,Delivered,15,13,-2,0
PROD-699287,Kyoto Tech Components,Osaka Port,Bengaluru Hub,3893,12/13/2025 8:54,12/20/2025 8:54,12/19/2025 8:54,Sea Freight,Delivered,7,6,-1,0
PROD-421947,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,2188,11/7/2025 7:27,11/20/2025 7:27,11/19/2025 7:27,Sea Freight,Delivered,13,12,-1,0
PROD-581343,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,2299,2/20/2026 19:09,3/2/2026 19:09,3/1/2026 19:09,Air Cargo,Delivered,10,9,-1,0
PROD-440869,Kyoto Tech Components,Yokohama Port,Chennai Port,1811,7/27/2025 15:21,8/11/2025 15:21,8/11/2025 15:21,Air Cargo,Delivered,15,15,0,0
PROD-397562,Kyoto Tech Components,Tokyo Port,Chennai Port,2087,2/9/2026 0:12,2/18/2026 0:12,2/18/2026 0:12,Express Road,Delivered,9,9,0,0
PROD-946660,Osaka Freight Corp,Osaka Port,Chennai Port,3919,2/13/2026 12:47,2/27/2026 12:47,2/26/2026 12:47,Express Road,Delivered,14,13,-1,0
PROD-596750,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,3946,8/13/2025 17:04,8/28/2025 17:04,8/27/2025 17:04,Air Cargo,Delivered,15,14,-1,0
PROD-574553,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,2236,9/29/2025 1:38,10/7/2025 1:38,,Express Road,In-Transit,8,-1,0,0
PROD-318635,Kyoto Tech Components,Osaka Port,Bengaluru Hub,3211,4/11/2026 15:49,4/25/2026 15:49,4/24/2026 15:49,Express Road,Delivered,14,13,-1,0
PROD-450770,Osaka Freight Corp,Osaka Port,Chennai Port,4118,9/23/2025 22:36,10/1/2025 22:36,9/29/2025 22:36,Air Cargo,Delivered,8,6,-2,0
PROD-636130,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,4392,3/25/2026 3:21,4/1/2026 3:21,3/31/2026 3:21,Sea Freight,Delivered,7,6,-1,0
PROD-487575,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,1995,2/5/2026 6:34,2/11/2026 6:34,,Sea Freight,In-Transit,6,-1,0,0
PROD-708446,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,154,11/19/2025 12:10,11/26/2025 12:10,12/6/2025 12:10,Express Road,Delayed,7,17,10,1
PROD-496171,Osaka Freight Corp,Osaka Port,Bengaluru Hub,4214,8/28/2025 4:50,9/10/2025 4:50,9/10/2025 4:50,Express Road,Delivered,13,13,0,0
PROD-834692,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,1672,3/28/2026 1:16,4/12/2026 1:16,4/12/2026 1:16,Express Road,Delivered,15,15,0,0
PROD-690855,Nagoya Auto Parts,Tokyo Port,Chennai Port,3426,3/6/2026 22:51,3/19/2026 22:51,3/18/2026 22:51,Air Cargo,Delivered,13,12,-1,0
PROD-540490,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,3420,7/12/2025 2:53,7/26/2025 2:53,7/24/2025 2:53,Air Cargo,Delivered,14,12,-2,0
PROD-649342,Kyoto Tech Components,Tokyo Port,Chennai Port,3654,2/8/2026 14:46,2/19/2026 14:46,2/19/2026 14:46,Express Road,Delivered,11,11,0,0
PROD-858179,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,4743,10/11/2025 13:46,10/21/2025 13:46,10/21/2025 13:46,Air Cargo,Delivered,10,10,0,0
PROD-246277,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,2676,5/24/2026 20:35,6/2/2026 20:35,6/6/2026 20:35,Sea Freight,Delayed,9,13,4,1
PROD-235552,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,4719,2/11/2026 21:09,2/19/2026 21:09,2/17/2026 21:09,Sea Freight,Delivered,8,6,-2,0
PROD-154511,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,742,4/1/2026 17:43,4/15/2026 17:43,4/14/2026 17:43,Express Road,Delivered,14,13,-1,0
PROD-256736,Tokyo Logistics Co,Osaka Port,Chennai Port,2773,6/20/2025 1:41,6/30/2025 1:41,7/9/2025 1:41,Sea Freight,Delayed,10,19,9,1
PROD-640967,Osaka Freight Corp,Nagoya Airport,Chennai Port,1621,6/5/2026 12:32,6/20/2026 12:32,6/19/2026 12:32,Express Road,Delivered,15,14,-1,0
PROD-76365,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,772,4/17/2026 12:11,5/1/2026 12:11,5/1/2026 12:11,Air Cargo,Delivered,14,14,0,0
PROD-929181,Nagoya Auto Parts,Osaka Port,Chennai Port,972,11/24/2025 11:39,12/1/2025 11:39,11/29/2025 11:39,Sea Freight,Delivered,7,5,-2,0
PROD-203880,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,815,1/27/2026 3:57,2/1/2026 3:57,1/31/2026 3:57,Sea Freight,Delivered,5,4,-1,0
PROD-402630,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,2999,2/28/2026 12:26,3/11/2026 12:26,3/9/2026 12:26,Express Road,Delivered,11,9,-2,0
PROD-255836,Tokyo Logistics Co,Osaka Port,Chennai Port,3276,12/8/2025 17:10,12/14/2025 17:10,12/13/2025 17:10,Sea Freight,Delivered,6,5,-1,0
PROD-721024,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,1237,8/4/2025 1:09,8/17/2025 1:09,8/17/2025 1:09,Air Cargo,Delivered,13,13,0,0
PROD-787443,Nagoya Auto Parts,Osaka Port,Chennai Port,2555,6/13/2025 4:11,6/22/2025 4:11,6/22/2025 4:11,Air Cargo,Delivered,9,9,0,0
PROD-928477,Nagoya Auto Parts,Yokohama Port,Chennai Port,976,4/21/2026 10:00,4/27/2026 10:00,4/27/2026 10:00,Sea Freight,Delivered,6,6,0,0
PROD-445798,Nagoya Auto Parts,Osaka Port,Chennai Port,2842,7/20/2025 1:54,7/29/2025 1:54,8/7/2025 1:54,Air Cargo,Delayed,9,18,9,1
PROD-843170,Kyoto Tech Components,Nagoya Airport,Chennai Port,1555,8/30/2025 1:53,9/14/2025 1:53,9/14/2025 1:53,Air Cargo,Delivered,15,15,0,0
PROD-543118,Kyoto Tech Components,Osaka Port,Chennai Port,2396,5/27/2026 0:53,6/6/2026 0:53,6/4/2026 0:53,Air Cargo,Delivered,10,8,-2,0
PROD-584482,Kyoto Tech Components,Tokyo Port,Chennai Port,1817,11/27/2025 19:43,12/7/2025 19:43,12/13/2025 19:43,Air Cargo,Delayed,10,16,6,1
PROD-889545,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,2580,9/10/2025 4:00,9/19/2025 4:00,9/19/2025 4:00,Sea Freight,Delivered,9,9,0,0
PROD-139816,Nagoya Auto Parts,Tokyo Port,Chennai Port,4998,7/25/2025 11:23,8/3/2025 11:23,8/1/2025 11:23,Air Cargo,Delivered,9,7,-2,0
PROD-700005,Nagoya Auto Parts,Tokyo Port,Chennai Port,4498,3/30/2026 20:36,4/13/2026 20:36,4/11/2026 20:36,Express Road,Delivered,14,12,-2,0
PROD-586075,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,4713,12/22/2025 3:21,1/6/2026 3:21,1/6/2026 3:21,Express Road,Delivered,15,15,0,0
PROD-996188,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,907,1/14/2026 15:10,1/29/2026 15:10,1/28/2026 15:10,Air Cargo,Delivered,15,14,-1,0
PROD-464071,Kyoto Tech Components,Nagoya Airport,Chennai Port,3304,3/13/2026 23:55,3/21/2026 23:55,3/19/2026 23:55,Air Cargo,Delivered,8,6,-2,0
PROD-754213,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,2520,1/20/2026 21:57,2/4/2026 21:57,2/2/2026 21:57,Air Cargo,Delivered,15,13,-2,0
PROD-447470,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,4368,5/2/2026 22:49,5/8/2026 22:49,5/13/2026 22:49,Air Cargo,Delayed,6,11,5,1
PROD-574485,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,2559,4/10/2026 12:09,4/20/2026 12:09,4/19/2026 12:09,Sea Freight,Delivered,10,9,-1,0
PROD-166889,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,4621,11/21/2025 0:21,11/27/2025 0:21,12/5/2025 0:21,Sea Freight,Delayed,6,14,8,1
PROD-497732,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,3640,3/9/2026 18:17,3/19/2026 18:17,3/18/2026 18:17,Air Cargo,Delivered,10,9,-1,0
PROD-788295,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,1859,11/22/2025 12:47,11/27/2025 12:47,11/27/2025 12:47,Sea Freight,Delivered,5,5,0,0
PROD-668636,Kyoto Tech Components,Osaka Port,Chennai Port,1714,9/9/2025 10:49,9/18/2025 10:49,9/18/2025 10:49,Air Cargo,Delivered,9,9,0,0
PROD-815451,Osaka Freight Corp,Nagoya Airport,Chennai Port,4908,9/20/2025 10:26,9/26/2025 10:26,9/25/2025 10:26,Sea Freight,Delivered,6,5,-1,0
PROD-657193,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,2665,12/18/2025 13:10,12/28/2025 13:10,12/27/2025 13:10,Sea Freight,Delivered,10,9,-1,0
PROD-461239,Kyoto Tech Components,Nagoya Airport,Chennai Port,4985,9/6/2025 12:45,9/14/2025 12:45,9/14/2025 12:45,Sea Freight,Delivered,8,8,0,0
PROD-299607,Kyoto Tech Components,Yokohama Port,Chennai Port,2466,7/9/2025 10:47,7/23/2025 10:47,7/23/2025 10:47,Sea Freight,Delivered,14,14,0,0
