product_id,supplier_name,origin_location,destination,quantity,dispatch_date,expected_date,actual_date,carrier_type,status
PROD-104837,Kyoto Tech Components,Osaka Port,Bengaluru Hub,4036,6/10/2026 17:54,6/21/2026 17:54,6/21/2026 17:54,Air Cargo,Delivered
PROD-223508,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,1413,7/7/2025 19:53,7/20/2025 19:53,7/18/2025 19:53,Air Cargo,Delivered
PROD-138890,Tokyo Logistics Co,Yokohama Port,Chennai Port,2963,12/12/2025 20:09,12/24/2025 20:09,12/24/2025 20:09,Sea Freight,Delivered
PROD-923653,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,330,5/17/2026 22:25,5/28/2026 22:25,6/5/2026 22:25,Air Cargo,Delayed
PROD-256150,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,2450,7/6/2025 4:42,7/12/2025 4:42,7/10/2025 4:42,Air Cargo,Delivered
PROD-165409,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,2196,10/24/2025 0:53,10/31/2025 0:53,10/30/2025 0:53,Sea Freight,Delivered
PROD-569605,Nagoya Auto Parts,Tokyo Port,Chennai Port,2046,11/18/2025 2:43,11/25/2025 2:43,11/23/2025 2:43,Air Cargo,Delivered
PROD-641390,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,4194,2/23/2026 0:45,3/1/2026 0:45,3/10/2026 0:45,Express Road,Delayed
PROD-846305,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,2990,6/5/2026 9:55,6/18/2026 9:55,6/24/2026 9:55,Sea Freight,Delayed
PROD-8203,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,3298,2/4/2026 22:18,2/18/2026 22:18,2/16/2026 22:18,Air Cargo,Delivered
PROD-581542,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,2924,2/10/2026 0:01,2/15/2026 0:01,2/14/2026 0:01,Sea Freight,Delivered
PROD-695613,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,2986,9/28/2025 9:59,10/13/2025 9:59,10/11/2025 9:59,Express Road,Delivered
PROD-920782,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,1204,7/18/2025 21:42,7/28/2025 21:42,7/28/2025 21:42,Sea Freight,Delivered
PROD-121035,Kyoto Tech Components,Tokyo Port,Chennai Port,2640,7/30/2025 2:51,8/11/2025 2:51,NaT,Express Road,In-Transit
PROD-778480,Tokyo Logistics Co,Yokohama Port,Chennai Port,3024,5/2/2026 0:42,5/13/2026 0:42,5/11/2026 0:42,Sea Freight,Delivered
PROD-285577,Nagoya Auto Parts,Nagoya Airport,Chennai Port,3267,12/30/2025 3:07,1/14/2026 3:07,1/14/2026 3:07,Air Cargo,Delivered
PROD-220861,Osaka Freight Corp,Tokyo Port,Chennai Port,746,9/21/2025 23:30,9/28/2025 23:30,9/27/2025 23:30,Air Cargo,Delivered
PROD-213487,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,2786,2/28/2026 4:07,3/14/2026 4:07,3/14/2026 4:07,Express Road,Delivered
PROD-894343,Kyoto Tech Components,Nagoya Airport,Chennai Port,3762,2/17/2026 4:08,2/26/2026 4:08,2/24/2026 4:08,Sea Freight,Delivered
PROD-512262,Tokyo Logistics Co,Tokyo Port,Chennai Port,3076,9/15/2025 11:43,9/25/2025 11:43,9/24/2025 11:43,Express Road,Delivered
PROD-952273,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,650,9/10/2025 18:58,9/25/2025 18:58,9/28/2025 18:58,Sea Freight,Delayed
PROD-96781,Tokyo Logistics Co,Yokohama Port,Chennai Port,3138,4/16/2026 2:26,5/1/2026 2:26,4/30/2026 2:26,Air Cargo,Delivered
PROD-869634,Osaka Freight Corp,Nagoya Airport,Chennai Port,2383,1/28/2026 17:41,2/9/2026 17:41,2/7/2026 17:41,Sea Freight,Delivered
PROD-3717,Nagoya Auto Parts,Tokyo Port,Chennai Port,2232,9/20/2025 3:00,9/26/2025 3:00,10/1/2025 3:00,Express Road,Delayed
PROD-137174,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,1211,10/10/2025 21:34,10/22/2025 21:34,10/20/2025 21:34,Sea Freight,Delivered
PROD-274680,Osaka Freight Corp,Osaka Port,Bengaluru Hub,4605,1/29/2026 18:29,2/10/2026 18:29,2/20/2026 18:29,Express Road,Delayed
PROD-463298,Kyoto Tech Components,Osaka Port,Bengaluru Hub,1094,8/9/2025 2:05,8/18/2025 2:05,8/18/2025 2:05,Sea Freight,Delivered
PROD-448462,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,806,12/29/2025 13:36,1/5/2026 13:36,NaT,Sea Freight,In-Transit
PROD-117308,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,1126,1/1/2026 22:28,1/10/2026 22:28,1/8/2026 22:28,Air Cargo,Delivered
PROD-926004,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,1157,7/8/2025 13:16,7/23/2025 13:16,8/2/2025 13:16,Air Cargo,Delayed
PROD-156294,Kyoto Tech Components,Osaka Port,Bengaluru Hub,1426,2/18/2026 11:00,3/3/2026 11:00,3/3/2026 11:00,Air Cargo,Delivered
PROD-875136,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,4612,12/27/2025 8:12,1/4/2026 8:12,1/2/2026 8:12,Air Cargo,Delivered
PROD-579364,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,2865,10/23/2025 22:09,10/30/2025 22:09,10/28/2025 22:09,Express Road,Delivered
PROD-133636,Osaka Freight Corp,Yokohama Port,Chennai Port,348,8/4/2025 3:51,8/9/2025 3:51,8/9/2025 3:51,Air Cargo,Delivered
PROD-382364,Nagoya Auto Parts,Yokohama Port,Chennai Port,2536,6/26/2025 8:21,7/11/2025 8:21,7/9/2025 8:21,Air Cargo,Delivered
PROD-834794,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,2886,5/5/2026 9:57,5/11/2026 9:57,5/11/2026 9:57,Express Road,Delivered
PROD-41832,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,3135,6/1/2026 3:44,6/8/2026 3:44,6/6/2026 3:44,Express Road,Delivered
PROD-220281,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,1254,5/5/2026 9:27,5/18/2026 9:27,5/24/2026 9:27,Sea Freight,Delayed
PROD-699330,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,2782,2/15/2026 4:32,2/20/2026 4:32,2/19/2026 4:32,Express Road,Delivered
PROD-818011,Nagoya Auto Parts,Nagoya Airport,Chennai Port,4174,7/18/2025 14:45,7/28/2025 14:45,8/2/2025 14:45,Sea Freight,Delayed
PROD-917202,Kyoto Tech Components,Yokohama Port,Chennai Port,498,1/1/2026 13:30,1/7/2026 13:30,1/5/2026 13:30,Sea Freight,Delivered
PROD-650810,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,3630,11/6/2025 11:54,11/15/2025 11:54,11/13/2025 11:54,Sea Freight,Delivered
PROD-970733,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,3069,3/11/2026 19:26,3/20/2026 19:26,3/19/2026 19:26,Express Road,Delivered
PROD-906604,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,892,5/16/2026 16:48,5/25/2026 16:48,6/4/2026 16:48,Air Cargo,Delayed
PROD-838742,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,4270,8/9/2025 10:09,8/19/2025 10:09,8/18/2025 10:09,Air Cargo,Delivered
PROD-924231,Osaka Freight Corp,Nagoya Airport,Chennai Port,1320,4/3/2026 4:43,4/16/2026 4:43,4/19/2026 4:43,Express Road,Delayed
PROD-188073,Osaka Freight Corp,Osaka Port,Chennai Port,4711,11/8/2025 15:46,11/21/2025 15:46,11/29/2025 15:46,Air Cargo,Delayed
PROD-348321,Tokyo Logistics Co,Nagoya Airport,Chennai Port,318,3/7/2026 2:14,3/19/2026 2:14,3/18/2026 2:14,Express Road,Delivered
PROD-431712,Kyoto Tech Components,Tokyo Port,Chennai Port,1496,3/23/2026 19:54,4/4/2026 19:54,4/2/2026 19:54,Express Road,Delivered
PROD-906036,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,1662,3/31/2026 1:54,4/15/2026 1:54,4/14/2026 1:54,Sea Freight,Delivered
PROD-260222,Kyoto Tech Components,Nagoya Airport,Chennai Port,610,3/6/2026 13:02,3/18/2026 13:02,3/18/2026 13:02,Express Road,Delivered
PROD-825622,Nagoya Auto Parts,Nagoya Airport,Chennai Port,1518,9/16/2025 12:27,9/23/2025 12:27,9/21/2025 12:27,Air Cargo,Delivered
PROD-401124,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,2119,2/22/2026 4:56,3/7/2026 4:56,3/6/2026 4:56,Air Cargo,Delivered
PROD-900300,Kyoto Tech Components,Nagoya Airport,Chennai Port,4030,4/25/2026 14:54,5/8/2026 14:54,5/7/2026 14:54,Air Cargo,Delivered
PROD-209267,Tokyo Logistics Co,Nagoya Airport,Chennai Port,2927,11/29/2025 23:39,12/12/2025 23:39,12/10/2025 23:39,Sea Freight,Delivered
PROD-482662,Nagoya Auto Parts,Osaka Port,Chennai Port,1852,4/5/2026 7:42,4/14/2026 7:42,4/18/2026 7:42,Sea Freight,Delayed
PROD-860394,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,2086,10/16/2025 18:43,10/29/2025 18:43,10/27/2025 18:43,Sea Freight,Delivered
PROD-238651,Tokyo Logistics Co,Tokyo Port,Chennai Port,2805,3/28/2026 13:30,4/12/2026 13:30,4/12/2026 13:30,Express Road,Delivered
PROD-692094,Kyoto Tech Components,Nagoya Airport,Chennai Port,4011,8/31/2025 11:47,9/12/2025 11:47,NaT,Express Road,In-Transit
PROD-344207,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,4483,8/20/2025 14:37,8/28/2025 14:37,8/27/2025 14:37,Express Road,Delivered
PROD-72792,Kyoto Tech Components,Tokyo Port,Chennai Port,4158,9/20/2025 19:52,9/25/2025 19:52,9/25/2025 19:52,Sea Freight,Delivered
PROD-292683,Tokyo Logistics Co,Osaka Port,Chennai Port,3822,5/30/2026 5:13,6/8/2026 5:13,6/8/2026 5:13,Express Road,Delivered
PROD-534150,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,1022,10/17/2025 7:45,10/30/2025 7:45,10/30/2025 7:45,Air Cargo,Delivered
PROD-884642,Kyoto Tech Components,Tokyo Port,Chennai Port,2516,11/4/2025 1:11,11/11/2025 1:11,11/9/2025 1:11,Express Road,Delivered
PROD-984861,Nagoya Auto Parts,Nagoya Airport,Chennai Port,810,12/23/2025 22:02,1/7/2026 22:02,1/7/2026 22:02,Air Cargo,Delivered
PROD-919641,Kyoto Tech Components,Tokyo Port,Chennai Port,3242,6/21/2025 3:38,7/6/2025 3:38,7/11/2025 3:38,Sea Freight,Delayed
PROD-187241,Tokyo Logistics Co,Osaka Port,Chennai Port,2035,5/31/2026 12:00,6/12/2026 12:00,6/11/2026 12:00,Sea Freight,Delivered
PROD-278361,Osaka Freight Corp,Tokyo Port,Chennai Port,3110,1/9/2026 3:00,1/24/2026 3:00,1/31/2026 3:00,Express Road,Delayed
PROD-625550,Nagoya Auto Parts,Osaka Port,Chennai Port,4599,6/25/2025 1:03,7/3/2025 1:03,7/3/2025 1:03,Air Cargo,Delivered
PROD-763934,Tokyo Logistics Co,Nagoya Airport,Chennai Port,739,11/16/2025 18:59,11/29/2025 18:59,11/29/2025 18:59,Express Road,Delivered
PROD-457592,Kyoto Tech Components,Yokohama Port,Chennai Port,4362,3/25/2026 7:20,3/31/2026 7:20,4/6/2026 7:20,Air Cargo,Delayed
PROD-536265,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,3814,1/18/2026 11:35,1/24/2026 11:35,1/22/2026 11:35,Sea Freight,Delivered
PROD-943199,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,3343,7/23/2025 7:25,8/5/2025 7:25,8/3/2025 7:25,Air Cargo,Delivered
PROD-267095,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,4533,1/7/2026 15:56,1/12/2026 15:56,1/10/2026 15:56,Sea Freight,Delivered
PROD-457239,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,3543,6/27/2025 6:47,7/3/2025 6:47,NaT,Air Cargo,In-Transit
PROD-970535,Kyoto Tech Components,Osaka Port,Bengaluru Hub,1562,6/11/2025 16:31,6/22/2025 16:31,6/21/2025 16:31,Express Road,Delivered
PROD-720221,Tokyo Logistics Co,Tokyo Port,Chennai Port,3892,4/1/2026 15:22,4/12/2026 15:22,4/10/2026 15:22,Express Road,Delivered
PROD-777991,Kyoto Tech Components,Nagoya Airport,Chennai Port,1370,2/28/2026 20:03,3/13/2026 20:03,3/12/2026 20:03,Air Cargo,Delivered
PROD-206606,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,2071,3/7/2026 6:23,3/15/2026 6:23,3/13/2026 6:23,Sea Freight,Delivered
PROD-73372,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,3395,10/22/2025 2:22,10/28/2025 2:22,10/31/2025 2:22,Air Cargo,Delayed
PROD-965498,Osaka Freight Corp,Yokohama Port,Chennai Port,4830,5/23/2026 15:18,5/31/2026 15:18,5/31/2026 15:18,Express Road,Delivered
PROD-329164,Kyoto Tech Components,Yokohama Port,Chennai Port,2561,10/9/2025 16:09,10/24/2025 16:09,10/24/2025 16:09,Air Cargo,Delivered
PROD-130679,Kyoto Tech Components,Nagoya Airport,Chennai Port,484,2/8/2026 8:47,2/13/2026 8:47,2/11/2026 8:47,Air Cargo,Delivered
PROD-314910,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,2556,2/28/2026 22:53,3/15/2026 22:53,3/13/2026 22:53,Air Cargo,Delivered
PROD-699287,Kyoto Tech Components,Osaka Port,Bengaluru Hub,3893,12/13/2025 7:00,12/20/2025 7:00,12/19/2025 7:00,Sea Freight,Delivered
PROD-421947,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,2188,11/7/2025 5:34,11/20/2025 5:34,11/19/2025 5:34,Sea Freight,Delivered
PROD-581343,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,2299,2/20/2026 17:15,3/2/2026 17:15,3/1/2026 17:15,Air Cargo,Delivered
PROD-440869,Kyoto Tech Components,Yokohama Port,Chennai Port,1811,7/27/2025 13:28,8/11/2025 13:28,8/11/2025 13:28,Air Cargo,Delivered
PROD-397562,Kyoto Tech Components,Tokyo Port,Chennai Port,2087,2/8/2026 22:18,2/17/2026 22:18,2/17/2026 22:18,Express Road,Delivered
PROD-946660,Osaka Freight Corp,Osaka Port,Chennai Port,3919,2/13/2026 10:54,2/27/2026 10:54,2/26/2026 10:54,Express Road,Delivered
PROD-596750,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,3946,8/13/2025 15:11,8/28/2025 15:11,8/27/2025 15:11,Air Cargo,Delivered
PROD-574553,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,2236,9/28/2025 23:45,10/6/2025 23:45,NaT,Express Road,In-Transit
PROD-318635,Kyoto Tech Components,Osaka Port,Bengaluru Hub,3211,4/11/2026 13:56,4/25/2026 13:56,4/24/2026 13:56,Express Road,Delivered
PROD-450770,Osaka Freight Corp,Osaka Port,Chennai Port,4118,9/23/2025 20:43,10/1/2025 20:43,9/29/2025 20:43,Air Cargo,Delivered
PROD-636130,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,4392,3/25/2026 1:28,4/1/2026 1:28,3/31/2026 1:28,Sea Freight,Delivered
PROD-487575,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,1995,2/5/2026 4:41,2/11/2026 4:41,NaT,Sea Freight,In-Transit
PROD-708446,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,154,11/19/2025 10:17,11/26/2025 10:17,12/6/2025 10:17,Express Road,Delayed
PROD-496171,Osaka Freight Corp,Osaka Port,Bengaluru Hub,4214,8/28/2025 2:57,9/10/2025 2:57,9/10/2025 2:57,Express Road,Delivered
PROD-834692,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,1672,3/27/2026 23:23,4/11/2026 23:23,4/11/2026 23:23,Express Road,Delivered
PROD-690855,Nagoya Auto Parts,Tokyo Port,Chennai Port,3426,3/6/2026 20:57,3/19/2026 20:57,3/18/2026 20:57,Air Cargo,Delivered
PROD-540490,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,3420,7/12/2025 0:59,7/26/2025 0:59,7/24/2025 0:59,Air Cargo,Delivered
PROD-649342,Kyoto Tech Components,Tokyo Port,Chennai Port,3654,2/8/2026 12:53,2/19/2026 12:53,2/19/2026 12:53,Express Road,Delivered
PROD-858179,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,4743,10/11/2025 11:52,10/21/2025 11:52,10/21/2025 11:52,Air Cargo,Delivered
PROD-246277,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,2676,5/24/2026 18:42,6/2/2026 18:42,6/6/2026 18:42,Sea Freight,Delayed
PROD-235552,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,4719,2/11/2026 19:16,2/19/2026 19:16,2/17/2026 19:16,Sea Freight,Delivered
PROD-154511,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,742,4/1/2026 15:50,4/15/2026 15:50,4/14/2026 15:50,Express Road,Delivered
PROD-256736,Tokyo Logistics Co,Osaka Port,Chennai Port,2773,6/19/2025 23:48,6/29/2025 23:48,7/8/2025 23:48,Sea Freight,Delayed
PROD-640967,Osaka Freight Corp,Nagoya Airport,Chennai Port,1621,6/5/2026 10:38,6/20/2026 10:38,6/19/2026 10:38,Express Road,Delivered
PROD-76365,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,772,4/17/2026 10:17,5/1/2026 10:17,5/1/2026 10:17,Air Cargo,Delivered
PROD-929181,Nagoya Auto Parts,Osaka Port,Chennai Port,972,11/24/2025 9:46,12/1/2025 9:46,11/29/2025 9:46,Sea Freight,Delivered
PROD-203880,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,815,1/27/2026 2:04,2/1/2026 2:04,1/31/2026 2:04,Sea Freight,Delivered
PROD-402630,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,2999,2/28/2026 10:33,3/11/2026 10:33,3/9/2026 10:33,Express Road,Delivered
PROD-255836,Tokyo Logistics Co,Osaka Port,Chennai Port,3276,12/8/2025 15:17,12/14/2025 15:17,12/13/2025 15:17,Sea Freight,Delivered
PROD-721024,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,1237,8/3/2025 23:16,8/16/2025 23:16,8/16/2025 23:16,Air Cargo,Delivered
PROD-787443,Nagoya Auto Parts,Osaka Port,Chennai Port,2555,6/13/2025 2:18,6/22/2025 2:18,6/22/2025 2:18,Air Cargo,Delivered
PROD-928477,Nagoya Auto Parts,Yokohama Port,Chennai Port,976,4/21/2026 8:07,4/27/2026 8:07,4/27/2026 8:07,Sea Freight,Delivered
PROD-445798,Nagoya Auto Parts,Osaka Port,Chennai Port,2842,7/20/2025 0:01,7/29/2025 0:01,8/7/2025 0:01,Air Cargo,Delayed
PROD-843170,Kyoto Tech Components,Nagoya Airport,Chennai Port,1555,8/30/2025 0:00,9/14/2025 0:00,9/14/2025 0:00,Air Cargo,Delivered
PROD-543118,Kyoto Tech Components,Osaka Port,Chennai Port,2396,5/26/2026 23:00,6/5/2026 23:00,6/3/2026 23:00,Air Cargo,Delivered
PROD-584482,Kyoto Tech Components,Tokyo Port,Chennai Port,1817,11/27/2025 17:50,12/7/2025 17:50,12/13/2025 17:50,Air Cargo,Delayed
PROD-889545,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,2580,9/10/2025 2:06,9/19/2025 2:06,9/19/2025 2:06,Sea Freight,Delivered
PROD-139816,Nagoya Auto Parts,Tokyo Port,Chennai Port,4998,7/25/2025 9:30,8/3/2025 9:30,8/1/2025 9:30,Air Cargo,Delivered
PROD-700005,Nagoya Auto Parts,Tokyo Port,Chennai Port,4498,3/30/2026 18:43,4/13/2026 18:43,4/11/2026 18:43,Express Road,Delivered
PROD-586075,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,4713,12/22/2025 1:28,1/6/2026 1:28,1/6/2026 1:28,Express Road,Delivered
PROD-996188,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,907,1/14/2026 13:17,1/29/2026 13:17,1/28/2026 13:17,Air Cargo,Delivered
PROD-464071,Kyoto Tech Components,Nagoya Airport,Chennai Port,3304,3/13/2026 22:02,3/21/2026 22:02,3/19/2026 22:02,Air Cargo,Delivered
PROD-754213,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,2520,1/20/2026 20:03,2/4/2026 20:03,2/2/2026 20:03,Air Cargo,Delivered
PROD-447470,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,4368,5/2/2026 20:56,5/8/2026 20:56,5/13/2026 20:56,Air Cargo,Delayed
PROD-574485,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,2559,4/10/2026 10:16,4/20/2026 10:16,4/19/2026 10:16,Sea Freight,Delivered
PROD-166889,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,4621,11/20/2025 22:28,11/26/2025 22:28,12/4/2025 22:28,Sea Freight,Delayed
PROD-497732,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,3640,3/9/2026 16:24,3/19/2026 16:24,3/18/2026 16:24,Air Cargo,Delivered
PROD-788295,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,1859,11/22/2025 10:54,11/27/2025 10:54,11/27/2025 10:54,Sea Freight,Delivered
PROD-668636,Kyoto Tech Components,Osaka Port,Chennai Port,1714,9/9/2025 8:56,9/18/2025 8:56,9/18/2025 8:56,Air Cargo,Delivered
PROD-815451,Osaka Freight Corp,Nagoya Airport,Chennai Port,4908,9/20/2025 8:32,9/26/2025 8:32,9/25/2025 8:32,Sea Freight,Delivered
PROD-657193,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,2665,12/18/2025 11:17,12/28/2025 11:17,12/27/2025 11:17,Sea Freight,Delivered
PROD-461239,Kyoto Tech Components,Nagoya Airport,Chennai Port,4985,9/6/2025 10:52,9/14/2025 10:52,9/14/2025 10:52,Sea Freight,Delivered
PROD-299607,Kyoto Tech Components,Yokohama Port,Chennai Port,2466,7/9/2025 8:54,7/23/2025 8:54,7/23/2025 8:54,Sea Freight,Delivered
PROD-352161,Osaka Freight Corp,Tokyo Port,Chennai Port,1218,9/4/2025 17:12,9/11/2025 17:12,9/10/2025 17:12,Sea Freight,Delivered
PROD-566390,Nagoya Auto Parts,Nagoya Airport,Chennai Port,3736,10/5/2025 20:11,10/16/2025 20:11,10/14/2025 20:11,Air Cargo,Delivered
PROD-158157,Kyoto Tech Components,Osaka Port,Bengaluru Hub,2351,7/10/2025 12:01,7/17/2025 12:01,7/20/2025 12:01,Sea Freight,Delayed
PROD-727659,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,2294,9/3/2025 12:53,9/16/2025 12:53,9/15/2025 12:53,Express Road,Delivered
PROD-224345,Nagoya Auto Parts,Yokohama Port,Chennai Port,938,8/5/2025 21:09,8/15/2025 21:09,8/15/2025 21:09,Express Road,Delivered
PROD-427398,Tokyo Logistics Co,Nagoya Airport,Chennai Port,2955,7/4/2025 12:43,7/19/2025 12:43,7/18/2025 12:43,Sea Freight,Delivered
PROD-488557,Kyoto Tech Components,Yokohama Port,Chennai Port,3607,10/9/2025 22:07,10/21/2025 22:07,10/21/2025 22:07,Sea Freight,Delivered
PROD-216881,Tokyo Logistics Co,Osaka Port,Chennai Port,4989,11/9/2025 22:16,11/23/2025 22:16,11/29/2025 22:16,Express Road,Delayed
PROD-408396,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,3471,4/11/2026 6:37,4/18/2026 6:37,4/16/2026 6:37,Sea Freight,Delivered
PROD-612451,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,2738,5/7/2026 13:17,5/16/2026 13:17,5/16/2026 13:17,Sea Freight,Delivered
PROD-20480,Osaka Freight Corp,Nagoya Airport,Chennai Port,3802,5/22/2026 14:39,6/6/2026 14:39,6/6/2026 14:39,Sea Freight,Delivered
PROD-802784,Osaka Freight Corp,Osaka Port,Chennai Port,4098,4/19/2026 23:36,5/4/2026 23:36,5/4/2026 23:36,Air Cargo,Delivered
PROD-500149,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,4478,1/7/2026 8:03,1/21/2026 8:03,1/25/2026 8:03,Air Cargo,Delayed
PROD-368845,Osaka Freight Corp,Osaka Port,Chennai Port,4583,6/13/2025 5:23,6/21/2025 5:23,6/21/2025 5:23,Express Road,Delivered
PROD-408930,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,3864,9/28/2025 3:16,10/5/2025 3:16,10/4/2025 3:16,Sea Freight,Delivered
PROD-999744,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,1180,4/18/2026 18:49,4/24/2026 18:49,4/24/2026 18:49,Express Road,Delivered
PROD-564365,Osaka Freight Corp,Osaka Port,Bengaluru Hub,3146,4/12/2026 7:29,4/21/2026 7:29,4/28/2026 7:29,Express Road,Delayed
PROD-572661,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,879,3/11/2026 2:14,3/26/2026 2:14,4/4/2026 2:14,Sea Freight,Delayed
PROD-941423,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,2914,3/30/2026 5:09,4/7/2026 5:09,4/7/2026 5:09,Sea Freight,Delivered
PROD-230080,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,945,8/30/2025 14:53,9/10/2025 14:53,9/9/2025 14:53,Air Cargo,Delivered
PROD-509232,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,4445,9/18/2025 18:11,9/28/2025 18:11,9/28/2025 18:11,Express Road,Delivered
PROD-352457,Kyoto Tech Components,Yokohama Port,Chennai Port,3724,6/21/2025 16:07,6/26/2025 16:07,6/26/2025 16:07,Sea Freight,Delivered
PROD-836912,Nagoya Auto Parts,Osaka Port,Chennai Port,2676,2/10/2026 8:53,2/16/2026 8:53,2/16/2026 8:53,Sea Freight,Delivered
PROD-173061,Osaka Freight Corp,Tokyo Port,Chennai Port,1783,11/5/2025 17:50,11/13/2025 17:50,11/13/2025 17:50,Express Road,Delivered
PROD-964209,Tokyo Logistics Co,Yokohama Port,Chennai Port,3261,4/14/2026 1:22,4/28/2026 1:22,4/26/2026 1:22,Sea Freight,Delivered
PROD-652483,Tokyo Logistics Co,Osaka Port,Chennai Port,1181,7/27/2025 16:27,8/4/2025 16:27,8/2/2025 16:27,Air Cargo,Delivered
PROD-950983,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,4911,12/23/2025 3:42,1/6/2026 3:42,1/4/2026 3:42,Sea Freight,Delivered
PROD-591807,Nagoya Auto Parts,Osaka Port,Chennai Port,3569,11/1/2025 23:35,11/6/2025 23:35,11/6/2025 23:35,Express Road,Delivered
PROD-88025,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,1372,2/8/2026 5:23,2/19/2026 5:23,2/24/2026 5:23,Express Road,Delayed
PROD-142291,Tokyo Logistics Co,Osaka Port,Chennai Port,2054,1/31/2026 19:53,2/10/2026 19:53,2/8/2026 19:53,Sea Freight,Delivered
PROD-190556,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,1078,4/23/2026 16:18,5/1/2026 16:18,5/10/2026 16:18,Sea Freight,Delayed
PROD-397519,Osaka Freight Corp,Osaka Port,Bengaluru Hub,3146,6/29/2025 10:29,7/6/2025 10:29,7/6/2025 10:29,Sea Freight,Delivered
